"","logFC","AveExpr","t","P.Value","adj.P.Val","B","change","symbol"
"GOLGA8B",-1.97254074015933,8.96905424215764,-11.2596600519465,2.45632701962137e-16,1.48022638721686e-14,26.88678939045,"DOWN","GOLGA8B"
"MUC1",2.93703131578902,5.34652803475985,11.2242611853447,2.79100395386065e-16,1.67314872442375e-14,26.7601577991163,"UP","MUC1"
"FNBP4",-1.39390677894566,8.52674350449021,-11.2150456457436,2.88544712723838e-16,1.72080292406807e-14,26.7271659502311,"DOWN","FNBP4"
"LILRA6",2.03764310691167,8.78305502488774,11.1980942418235,3.06767637966439e-16,1.82004923350191e-14,26.6664522786484,"UP","LILRA6"
"PURA",-1.21002818640036,6.87554054476189,-11.1963966626254,3.0865537321635e-16,1.82185812601035e-14,26.6603702335952,"DOWN","PURA"
"PLEKHG4",-1.03326530194196,4.13313684484465,-11.1763664103885,3.31834952124743e-16,1.94868382599785e-14,26.5885796580992,"DOWN","PLEKHG4"
"RBBP4",-1.11079003775742,6.90705774441254,-11.168911771197,3.40903588780092e-16,1.99177680551211e-14,26.561848881361,"DOWN","RBBP4"
"CAPRIN2",-1.13122667325696,6.3585622144386,-11.164997345698,3.45765261965302e-16,2.00997887132355e-14,26.5478098472267,"DOWN","CAPRIN2"
"DDX55",-1.01486354756998,7.69906371918485,-11.1526463841032,3.61568575683149e-16,2.09128357091108e-14,26.5035010068949,"DOWN","DDX55"
"PLEKHA1",-2.02272546701223,7.48112376650871,-11.1506902478879,3.64137531591212e-16,2.09561149430743e-14,26.4964816950802,"DOWN","PLEKHA1"
"LYRM7",-0.959496888038636,7.16137203829774,-11.1346229125682,3.85947786482084e-16,2.21007911562626e-14,26.4388087067217,"DOWN","LYRM7"
"LIMK2",2.02054978013498,6.6755976479883,11.1326168380648,3.88761909730357e-16,2.21517305989921e-14,26.4316057790123,"UP","LIMK2"
"CYLD",-1.01022845933683,8.29206035365052,-11.1188248905363,4.08678089680512e-16,2.3171846365629e-14,26.3820717050388,"DOWN","CYLD"
"TTC3",-1.5029032341479,8.93424361899784,-11.1043195211187,4.3073688597658e-16,2.4219146784407e-14,26.3299503667521,"DOWN","TTC3"
"DOK3",2.11615683243156,4.92020216988889,11.1039223299241,4.31357523093262e-16,2.4219146784407e-14,26.3285228015889,"UP","DOK3"
"MCMBP",1.28812638901179,5.46349319899708,11.1010510916545,4.35870942425734e-16,2.43537599384476e-14,26.3182025668534,"UP","MCMBP"
"ANXA3",2.96070920736145,8.3043560062779,11.0952209430769,4.45182774662344e-16,2.47538827843651e-14,26.2972438898127,"UP","ANXA3"
"ACACB",-1.88958358572404,4.57888890188609,-11.0899844790351,4.5371741533012e-16,2.5081069822899e-14,26.2784159158467,"DOWN","ACACB"
"VPS9D1",1.74764235557187,7.85827856603521,11.0889486267801,4.55425160120408e-16,2.5081069822899e-14,26.2746910615579,"UP","VPS9D1"
"PIM3",1.73328696698951,6.84716834194661,11.07889102746,4.72347519079156e-16,2.57891667230076e-14,26.2385178456554,"UP","PIM3"
"ZNF84",-1.34799332233645,4.6006583149789,-11.0786480791335,4.72764046790148e-16,2.57891667230076e-14,26.237643904551,"DOWN","ZNF84"
"NDRG2",-1.24265920686836,4.17716603153496,-11.0720714712603,4.84181368995587e-16,2.62597081256704e-14,26.2139836109852,"DOWN","NDRG2"
"MMP9",3.11645982941389,10.2906423014261,11.0710650811543,4.8595289580954e-16,2.62597081256704e-14,26.2103625150267,"UP","MMP9"
"MCTP1",1.67230944339627,7.10619138062942,11.065849455478,4.952391804037e-16,2.66364624600308e-14,26.1915941863804,"UP","MCTP1"
"ABHD2",1.53952665818679,6.19304398490542,11.0582412687549,5.09107485054221e-16,2.71362339594172e-14,26.1642103629005,"UP","ABHD2"
"OSCAR",1.57660779314637,8.91665201553356,11.058166100036,5.09246440941279e-16,2.71362339594172e-14,26.1639397763526,"UP","OSCAR"
"PLIN3",1.05163552880976,10.3953479675904,11.0554178455744,5.14353191977279e-16,2.72820517956612e-14,26.154046352575,"UP","PLIN3"
"RRAGD",1.3050042738605,8.90686896466222,11.0495475746545,5.25434966745029e-16,2.77420021432811e-14,26.1329109402602,"UP","RRAGD"
"ENTPD1",1.23431973747296,7.19688996011709,11.0145002603315,5.96796670548618e-16,3.13658889407059e-14,26.0066394150537,"UP","ENTPD1"
"PDE4DIP",-0.970530705635746,3.84394255523862,-11.00336736745,6.21452960318196e-16,3.25132889693747e-14,25.9664978490781,"DOWN","PDE4DIP"
"BATF",1.83571426384112,7.04026917040249,10.9858747768399,6.62287781041666e-16,3.44929066053827e-14,25.9033951627883,"UP","BATF"
"ZNF26",-0.846814429834507,5.95551838992919,-10.9693267132282,7.03408111844877e-16,3.64694926456511e-14,25.8436659142419,"DOWN","ZNF26"
"SH3GLB1",1.52190569167588,10.0418234962152,10.9659037925475,7.12230199574083e-16,3.67612986416937e-14,25.8313069845826,"UP","SH3GLB1"
"LMNB1",1.90358829375689,7.17496504834935,10.9594189921078,7.29251128202741e-16,3.74717878822033e-14,25.807888862177,"UP","LMNB1"
"PIK3AP1",1.63568425838621,7.99668066208797,10.9580027368134,7.33022704027135e-16,3.74981836593436e-14,25.8027737644685,"UP","PIK3AP1"
"NAE1",-0.997705307773708,7.92425284840249,-10.9512054155489,7.51400131127892e-16,3.82682102180621e-14,25.7782204950994,"DOWN","NAE1"
"IGIP",-1.34394590607169,5.84663197025858,-10.9456141364828,7.66864867349985e-16,3.88837648599045e-14,25.7580195425688,"DOWN","IGIP"
"VAMP5",2.04474079487995,8.85864638826341,10.9400630088555,7.8253625764373e-16,3.95043523047339e-14,25.7379599548215,"UP","VAMP5"
"MXD4",-1.54809949650445,8.65165839865993,-10.9257404644201,8.24479176509999e-16,4.14399795704371e-14,25.6861869124266,"DOWN","MXD4"
"PPP3CC",-1.22662082149059,7.23836401116374,-10.924079578806,8.29487525191758e-16,4.15104409345963e-14,25.6801815684664,"DOWN","PPP3CC"
"ATP6V0D1",1.02869493075936,9.17364090424714,10.8913095085409,9.34831188982905e-16,4.65796839185855e-14,25.5616259964873,"UP","ATP6V0D1"
"CD28",-1.26992090990764,4.73344579153153,-10.8820076219733,9.67123176183085e-16,4.79809817149453e-14,25.5279503398104,"DOWN","CD28"
"LTB4R",1.7050034259343,7.49062015139855,10.8734558936457,9.97803146837204e-16,4.929061897037e-14,25.4969814159912,"UP","LTB4R"
"CEP95",-0.934644354867935,7.34889169837058,-10.8598024066564,1.04883478533764e-15,5.15901212787872e-14,25.4475191808253,"DOWN","CEP95"
"ESYT2",-1.24587296555017,9.93372897824561,-10.8571844276737,1.05891664229512e-15,5.18643853311354e-14,25.4380325522166,"DOWN","ESYT2"
"DBP",-1.2699893620812,4.6765605479405,-10.8544284888441,1.06963543532064e-15,5.21673892395789e-14,25.4280451289451,"DOWN","DBP"
"BCL6",1.24377859583316,11.5853022170976,10.8528801980863,1.07570521990989e-15,5.22420551947798e-14,25.4224337843458,"UP","BCL6"
"CARD17",2.94645820358519,5.17009134532799,10.8398659945492,1.12811826724808e-15,5.45573162017874e-14,25.3752562497829,"UP","CARD17"
"FGR",1.07168706325402,12.2805135606115,10.8202502747522,1.21202842620923e-15,5.83700719065617e-14,25.3041098718544,"UP","FGR"
"NAIP",2.35264904242302,7.71151845176062,10.8172629697522,1.22534854328274e-15,5.87656738882682e-14,25.2932709082529,"UP","NAIP"
"FOXO1",-0.986546843193032,8.00858835850559,-10.8051737576806,1.28077851746973e-15,6.09784407361638e-14,25.2493963766648,"DOWN","FOXO1"
"RAPGEF6",-0.823700965129291,8.87209604912255,-10.8042174157033,1.28526992288644e-15,6.09784407361638e-14,25.2459248570846,"DOWN","RAPGEF6"
"ZNF514",-1.53564034359658,4.55222262339054,-10.8037689674237,1.28738150294421e-15,6.09784407361638e-14,25.2442969536016,"DOWN","ZNF514"
"B4GALT5",1.55345377739344,10.4822405142941,10.8007012458243,1.30192044183973e-15,6.14143618261284e-14,25.2331602417505,"UP","B4GALT5"
"TSPO",1.24930268469213,12.2367477817544,10.7948757152077,1.32998703470793e-15,6.24822480387278e-14,25.2120088429766,"UP","TSPO"
"RNF144A",-1.39079405173084,6.6258768365867,-10.7937261512706,1.33559716689441e-15,6.24907454916854e-14,25.2078345225838,"DOWN","RNF144A"
"XPO4",-1.15679177910282,7.05449139067328,-10.7923873775588,1.3421607802727e-15,6.25436055908451e-14,25.2029729439644,"DOWN","XPO4"
"SERPINB8",1.16647678688481,5.61924695567633,10.7749387758927,1.43074214851954e-15,6.64025892316933e-14,25.1395914196818,"UP","SERPINB8"
"TRABD2A",-2.11285043644945,5.63548679279024,-10.7640976497123,1.48872649032546e-15,6.88162325447633e-14,25.1001933663105,"DOWN","TRABD2A"
"C14orf28",-0.940788981287168,5.69898071972476,-10.7497717599633,1.56900203462629e-15,7.21078172978427e-14,25.0481101252374,"DOWN","C14orf28"
"NSMCE4A",-0.991198945163594,8.24364084504462,-10.7491706666204,1.57246413047424e-15,7.21078172978427e-14,25.0459242640627,"DOWN","NSMCE4A"
"SIL1",1.59801155210199,7.12975723007717,10.7402586153979,1.62470798277592e-15,7.417452060162e-14,25.0135108558981,"UP","SIL1"
"SLC26A8",2.3406797910042,6.89496457949504,10.7393015254301,1.63042169523978e-15,7.417452060162e-14,25.0100293382882,"UP","SLC26A8"
"ZDHHC23",-1.19710425243778,4.17401463191648,-10.7333388867133,1.66647723075338e-15,7.55163501022498e-14,24.9883371915581,"DOWN","ZDHHC23"
"HNRNPDL",-1.1997931679214,7.5817854477617,-10.7202546204316,1.74844094918302e-15,7.86629605806373e-14,24.9407219537471,"DOWN","HNRNPDL"
"TMEM116",-0.994419616690311,6.35341805377587,-10.7192012146602,1.7552140644556e-15,7.86629605806373e-14,24.9368876143793,"DOWN","TMEM116"
"FAM102A",-2.11843610141403,6.4269834169878,-10.7190142681955,1.75641884180919e-15,7.86629605806373e-14,24.9362071259781,"DOWN","FAM102A"
"KLF12",-2.30505462644614,6.08916957705823,-10.715992937717,1.77600589228568e-15,7.92318907760008e-14,24.9252088659976,"DOWN","KLF12"
"B3GNT8",1.7000011461511,6.5990547653988,10.7129503247264,1.79595357471144e-15,7.98124542275239e-14,24.9141320597252,"UP","B3GNT8"
"GGH",1.36513709555585,5.60100046070786,10.7057923509945,1.84377777525434e-15,8.16226238199134e-14,24.8880688015127,"UP","GGH"
"SBNO2",1.49221028786058,7.48790713324294,10.6945930712584,1.92119344442328e-15,8.45799755214915e-14,24.8472785959127,"UP","SBNO2"
"PFKFB3",2.31473284015257,9.42611036523926,10.694014843286,1.92527833072378e-15,8.45799755214915e-14,24.8451721688959,"UP","PFKFB3"
"SOCS3",2.86543323925225,6.14535720801564,10.6847639222911,1.99183547454813e-15,8.71712027074107e-14,24.8114667097422,"UP","SOCS3"
"PSTPIP2",2.02675521495972,8.4757919574119,10.6827327408928,2.00675708919675e-15,8.74915685479342e-14,24.8040648315466,"UP","PSTPIP2"
"ANGEL2",-0.760291561443848,8.39171238193402,-10.6696020170359,2.10597724773143e-15,9.14709363071272e-14,24.7562033091741,"DOWN","ANGEL2"
"CUX1",0.840171716866488,8.46315832767506,10.6671210827149,2.12527255243854e-15,9.19619814983744e-14,24.7471580562342,"UP","CUX1"
"GAPDH",0.993875413940893,11.2278803080702,10.6540690231581,2.22975972155018e-15,9.6121851666826e-14,24.6995597612089,"UP","GAPDH"
"PEAK3",1.95338740095078,4.50363522528541,10.6425917029676,2.32591439248118e-15,9.98928158860387e-14,24.6576879832917,"UP","PEAK3"
"VNN2",1.19747292465794,11.8821750030295,10.6145652287393,2.57866577791627e-15,1.10336219716789e-13,24.5553775252393,"UP","VNN2"
"DNAJC30",-1.68886702946249,5.27727557875324,-10.6100711444044,2.62169781860327e-15,1.11762007007865e-13,24.5389635032198,"DOWN","DNAJC30"
"EPHX2",-1.66622191056111,5.09367168291457,-10.6063345503652,2.65802758435186e-15,1.12892610685941e-13,24.5253143458402,"DOWN","EPHX2"
"FKBP5",1.86900015627882,10.206055431716,10.5963558033274,2.75755588379163e-15,1.16689221406036e-13,24.488855797185,"UP","FKBP5"
"LRATD2",-1.63363522529384,4.52855227157323,-10.5926270100509,2.79570421892506e-15,1.17821842644464e-13,24.4752292772091,"DOWN","LRATD2"
"RFX7",-1.15149028125641,7.90682534125108,-10.5917460528642,2.80479451647118e-15,1.17821842644464e-13,24.4720096706848,"DOWN","RFX7"
"ADCY3",2.28914048668351,8.59984189185126,10.5879953322445,2.84383171317608e-15,1.19027283704206e-13,24.4583010363626,"UP","ADCY3"
"MED8",0.783999624977523,5.97139709731897,10.5869623614395,2.85467869388868e-15,1.19048375966155e-13,24.454525314239,"UP","MED8"
"ABLIM1",-1.85135543461219,8.64579667356725,-10.584233185733,2.88353827144285e-15,1.19817781603997e-13,24.4445490251731,"DOWN","ABLIM1"
"PRKCH",-1.49868363636195,9.27625727751259,-10.5812719697166,2.91518445531962e-15,1.20348134645129e-13,24.4337235679667,"DOWN","PRKCH"
"ACYP1",-1.44196756509785,6.46515610165065,-10.5810831963443,2.91721368948661e-15,1.20348134645129e-13,24.4330334262677,"DOWN","ACYP1"
"SRSF6",-0.939749890065215,10.3636663148791,-10.5773959858115,2.95713651535702e-15,1.21559433184855e-13,24.4195524369772,"DOWN","SRSF6"
"KAT6B",-1.21511494199543,4.36327060452225,-10.5671650509544,3.07081991990488e-15,1.25110597038161e-13,24.3821384934994,"DOWN","KAT6B"
"PRKCQ-AS1",-1.84104875828196,7.52876671485812,-10.5667119054662,3.07595585315355e-15,1.25110597038161e-13,24.3804810902733,"DOWN","PRKCQ-AS1"
"RPA2",-0.744925672801305,9.0324503795314,-10.5666962270632,3.07613370649866e-15,1.25110597038161e-13,24.3804237452789,"DOWN","RPA2"
"LHFPL2",1.72528924870179,6.70754781215789,10.5587006739446,3.16819859319186e-15,1.28401288055065e-13,24.3511757301348,"UP","LHFPL2"
"SECTM1",1.54607745070442,4.51351561349174,10.5573637476236,3.18386157179029e-15,1.28583321723882e-13,24.3462844959848,"UP","SECTM1"
"LINC00402",-1.69984688750057,5.30827511293923,-10.5495725699286,3.2767064255244e-15,1.31870248104147e-13,24.3177759058069,"DOWN","LINC00402"
"MTX3",-1.40459116652639,5.77141884039359,-10.5457963306957,3.3226841188883e-15,1.33254683652977e-13,24.3039558373065,"DOWN","MTX3"
"S100A9",0.65622955932197,13.6705863571561,10.5374754588056,3.42630437485666e-15,1.36933206092362e-13,24.2734978588694,"NOT","S100A9"
"NLRP1",-1.71048424977353,5.68036728359573,-10.5353879961558,3.45280702391568e-15,1.37514909499202e-13,24.2658556122031,"DOWN","NLRP1"
"GRAP",-1.45876184608582,7.68714763813323,-10.5272527949919,3.55807997865639e-15,1.41218967428741e-13,24.236067745131,"DOWN","GRAP"
"MID2",-1.24232777451087,4.22695590797394,-10.5136248817383,3.74173461928585e-15,1.47997819477595e-13,24.1861509526203,"DOWN","MID2"
"SEMA4A",1.55253059584402,8.75774041954246,10.5082710718129,3.81647332353859e-15,1.50437013540853e-13,24.1665350832889,"UP","SEMA4A"
"CASP5",2.90126228438096,6.33986125741253,10.5064089781535,3.84281928691512e-15,1.50958532397246e-13,24.1597117833098,"UP","CASP5"
"VNN1",3.63657277725003,6.17562287413616,10.5022863780183,3.9018024638758e-15,1.52620995429384e-13,24.1446038793546,"UP","VNN1"
"CEBPB",1.01140042943351,12.4333206947368,10.501603601272,3.91165887503635e-15,1.52620995429384e-13,24.1421015534331,"UP","CEBPB"
"ZNF266",-1.24691872488247,7.33350226014976,-10.4999515067342,3.93561212558536e-15,1.52960097881359e-13,24.1360465322868,"DOWN","ZNF266"
"OXNAD1",-1.78230828415451,5.25370815120951,-10.4991745087692,3.94692867686913e-15,1.52960097881359e-13,24.133198683715,"DOWN","OXNAD1"
"IFITM3",2.12313037549304,12.2653027701546,10.4943266734435,4.01827946117958e-15,1.55202673148245e-13,24.1154288867357,"UP","IFITM3"
"PLP2",1.38084724760952,6.83883999774701,10.4912544263541,4.06416882055157e-15,1.56450110784443e-13,24.1041661571833,"UP","PLP2"
"LRRN3",-2.72523580952208,6.17318681368993,-10.4780621348942,4.26730182850532e-15,1.63722146820321e-13,24.0557916824094,"DOWN","LRRN3"
"ARL4C",-1.70233582770006,4.96443655712751,-10.4745775952015,4.32264502353977e-15,1.65294499072899e-13,24.0430110436371,"DOWN","ARL4C"
"PGLYRP1",2.92890022551319,8.3585246589925,10.4720853196357,4.36267195215424e-15,1.65874297368342e-13,24.033869006496,"UP","PGLYRP1"
"GM2A",2.04825766586463,5.8028231384236,10.4712937877103,4.37546228987292e-15,1.65874297368342e-13,24.0309654037175,"UP","GM2A"
"LOXL3",1.3446520369807,4.17706727737147,10.4709492546871,4.38104139009349e-15,1.65874297368342e-13,24.0297015198283,"UP","LOXL3"
"SPI1",0.998619053661143,10.2859398481353,10.470046515331,4.3956936894543e-15,1.65883391362685e-13,24.0263898502847,"UP","SPI1"
"PRKCQ",-1.47821356764116,7.56535002120099,-10.4566415018303,4.619175598768e-15,1.73747422032091e-13,23.9772032351287,"DOWN","PRKCQ"
"NFKBIA",1.30194988900247,11.9865780364912,10.452327818273,4.69350049866703e-15,1.75968048011914e-13,23.9613708791264,"UP","NFKBIA"
"ZNF439",-1.33013462749414,5.40833127600953,-10.4449324737824,4.82373908920475e-15,1.80263756223203e-13,23.9342231658382,"DOWN","ZNF439"
"SEPHS2",1.10639652727997,7.83538413972362,10.4440467764219,4.8395793666915e-15,1.80270415891971e-13,23.9309714317932,"UP","SEPHS2"
"SNRNP70",-1.00600942210145,9.51727831004818,-10.4405884892434,4.90193295096647e-15,1.82004026663303e-13,23.9182738955897,"DOWN","SNRNP70"
"ARHGEF18",-0.754710859111006,10.2806190852526,-10.4395264790548,4.92124327231843e-15,1.82133472875836e-13,23.9143743232449,"DOWN","ARHGEF18"
"SV2A",1.57043301121405,4.80549175840885,10.4335715516448,5.03094991571936e-15,1.85596902339519e-13,23.8925062185622,"UP","SV2A"
"TRAF5",-1.89901012072961,6.32437421254704,-10.4314361895552,5.07088711994968e-15,1.86472558308693e-13,23.8846636263202,"DOWN","TRAF5"
"ARG1",3.46094591354337,7.21162394178833,10.4301016329329,5.09600917584994e-15,1.86799572019213e-13,23.879761911772,"UP","ARG1"
"GRB10",2.69197730063011,5.40643769168637,10.4280015145002,5.13579670258822e-15,1.87660381100922e-13,23.872047950353,"UP","GRB10"
"KIAA0040",1.16320465873331,6.52900470803598,10.4216151819224,5.25872278692924e-15,1.91543985055555e-13,23.8485872393119,"UP","KIAA0040"
"PASK",-1.15805374397324,6.08771225093186,-10.4161663304068,5.36594654992398e-15,1.9483294886317e-13,23.8285668467996,"DOWN","PASK"
"ZBTB14",-0.827593707128145,7.12880792327358,-10.4123886378733,5.44157602276049e-15,1.96957673025073e-13,23.8146847538016,"DOWN","ZBTB14"
"NEU1",0.850232996069394,7.35608812299568,10.4071529036448,5.54817568557938e-15,2.00186527087833e-13,23.7954420894649,"UP","NEU1"
"EMILIN2",1.70743791206372,9.02686055458378,10.4003847157339,5.68910218822057e-15,2.04629894332559e-13,23.7705627485108,"UP","EMILIN2"
"TMEM204",-2.03963554159683,5.46097063007729,-10.3972866962537,5.7548073827501e-15,2.06348389331631e-13,23.7591729680258,"DOWN","TMEM204"
"AGAP4",-1.4833324097776,7.79640258728439,-10.3900140333163,5.91207345415954e-15,2.11329085271355e-13,23.7324310439655,"DOWN","AGAP4"
"LRG1",2.0013123950804,9.11195499344317,10.3756487577771,6.23555989892013e-15,2.22202149958423e-13,23.6795920229604,"UP","LRG1"
"TTC25",-2.16784171003457,5.09783106167035,-10.3703115440489,6.36024273749829e-15,2.25397620555335e-13,23.6599546175704,"DOWN","TTC25"
"CD14",0.837534693608379,12.7865621477193,10.3701354726992,6.36439849526357e-15,2.25397620555335e-13,23.6593067381666,"UP","CD14"
"UTP6",-0.663030859486783,8.76576548568091,-10.3682873938839,6.4081836155652e-15,2.26252127040354e-13,23.6525062644142,"NOT","UTP6"
"IFNAR1",1.19150818990401,9.25064381407907,10.3664261836837,6.45258675304042e-15,2.27123160634542e-13,23.6456570890484,"UP","IFNAR1"
"NHLRC2",1.07148898725421,4.30053981108213,10.3647003344248,6.49403765878433e-15,2.27885284916487e-13,23.6393056943957,"UP","NHLRC2"
"TTC31",-0.828378731509037,6.91368603964582,-10.35540140085,6.72204023742516e-15,2.35169249643658e-13,23.6050785102401,"DOWN","TTC31"
"ZNF302",-1.02311993325422,7.6935842569672,-10.3511922142124,6.82788276984408e-15,2.38148274790622e-13,23.5895823508702,"DOWN","ZNF302"
"ADAM28",-1.29167539876088,4.24219003841965,-10.3482170688057,6.903706442835e-15,2.40065441562027e-13,23.5786281483096,"DOWN","ADAM28"
"ZNF329",-1.13510424629441,5.23475886644661,-10.3471703803759,6.93058338295981e-15,2.40274140776709e-13,23.5747741092484,"DOWN","ZNF329"
"MIR600HG",-1.86953324639757,4.95769813901932,-10.345505061308,6.97356313492975e-15,2.41038173222347e-13,23.5686419454347,"DOWN","MIR600HG"
"TNFAIP6",2.22237156768879,10.1595376998491,10.3380026847617,7.17054612778972e-15,2.47104748295987e-13,23.54101234388,"UP","TNFAIP6"
"BACH2",-1.89775765447916,5.54896670679596,-10.3295489410257,7.3992382514708e-15,2.54224573953519e-13,23.5098716542659,"DOWN","BACH2"
"SLC7A6",-1.53036303975536,6.51712679695296,-10.3271579150037,7.46524455176984e-15,2.55729061877592e-13,23.5010625119459,"DOWN","SLC7A6"
"ZSCAN18",-1.39061511750085,6.60407591963768,-10.3225589984195,7.59387489246399e-15,2.59363501520061e-13,23.4841171815324,"DOWN","ZSCAN18"
"BCLAF1",-0.753125113695701,8.78831460931884,-10.319214834058,7.68881099222675e-15,2.6173022405257e-13,23.4717936995797,"DOWN","BCLAF1"
